,ts_code,symbol,name,area,industry,fullname,list_status
2147,600008.SH,600008,首创股份,北京,环境保护,北京首创股份有限公司,L
2148,600009.SH,600009,上海机场,上海,机场,上海国际机场股份有限公司,L
2149,600010.SH,600010,包钢股份,内蒙,普钢,内蒙古包钢钢联股份有限公司,L
2150,600011.SH,600011,华能国际,北京,火力发电,华能国际电力股份有限公司,L
2151,600012.SH,600012,皖通高速,安徽,路桥,安徽皖通高速公路股份有限公司,L
2152,600015.SH,600015,华夏银行,北京,银行,华夏银行股份有限公司,L
2153,600016.SH,600016,民生银行,北京,银行,中国民生银行股份有限公司,L
2154,600017.SH,600017,日照港,山东,港口,日照港股份有限公司,L
2155,600018.SH,600018,上港集团,上海,港口,上海国际港务(集团)股份有限公司,L
2156,600019.SH,600019,宝钢股份,上海,普钢,宝山钢铁股份有限公司,L
2157,600020.SH,600020,中原高速,河南,路桥,河南中原高速公路股份有限公司,L
2158,600021.SH,600021,上海电力,上海,火力发电,上海电力股份有限公司,L
2159,600022.SH,600022,山东钢铁,山东,普钢,山东钢铁股份有限公司,L
2160,600023.SH,600023,浙能电力,浙江,火力发电,浙江浙能电力股份有限公司,L
2161,600025.SH,600025,华能水电,云南,水力发电,华能澜沧江水电股份有限公司,L
2162,600026.SH,600026,中远海能,上海,水运,中远海运能源运输股份有限公司,L
2163,600027.SH,600027,华电国际,山东,火力发电,华电国际电力股份有限公司,L
2164,600028.SH,600028,中国石化,北京,石油加工,中国石油化工股份有限公司,L
2165,600029.SH,600029,南方航空,广东,空运,中国南方航空股份有限公司,L
2166,600030.SH,600030,中信证券,深圳,证券,中信证券股份有限公司,L
2167,600031.SH,600031,三一重工,北京,工程机械,三一重工股份有限公司,L
2168,600033.SH,600033,福建高速,福建,路桥,福建发展高速公路股份有限公司,L
2169,600035.SH,600035,楚天高速,湖北,路桥,湖北楚天智能交通股份有限公司,L
2170,600036.SH,600036,招商银行,深圳,银行,招商银行股份有限公司,L
2171,600037.SH,600037,歌华有线,北京,影视音像,北京歌华有线电视网络股份有限公司,L
2172,600038.SH,600038,中直股份,黑龙江,航空,中航直升机股份有限公司,L
2173,600039.SH,600039,四川路桥,四川,建筑施工,四川路桥建设集团股份有限公司,L
2174,600048.SH,600048,保利地产,广东,全国地产,保利发展控股集团股份有限公司,L
2175,600050.SH,600050,中国联通,北京,电信运营,中国联合网络通信股份有限公司,L
2176,600051.SH,600051,宁波联合,浙江,综合类,宁波联合集团股份有限公司,L
2177,600052.SH,600052,浙江广厦,浙江,影视音像,浙江广厦股份有限公司,L
2178,600053.SH,600053,九鼎投资,江西,多元金融,昆吾九鼎投资控股股份有限公司,L
2179,600054.SH,600054,黄山旅游,安徽,旅游景点,黄山旅游发展股份有限公司,L
2180,600055.SH,600055,万东医疗,北京,医疗保健,北京万东医疗科技股份有限公司,L
2181,600056.SH,600056,中国医药,北京,医药商业,中国医药健康产业股份有限公司,L
2182,600057.SH,600057,厦门象屿,福建,仓储物流,厦门象屿股份有限公司,L
2183,600058.SH,600058,五矿发展,北京,商贸代理,五矿发展股份有限公司,L
2184,600059.SH,600059,古越龙山,浙江,红黄药酒,浙江古越龙山绍兴酒股份有限公司,L
2185,600060.SH,600060,海信电器,山东,家用电器,青岛海信电器股份有限公司,L
2186,600061.SH,600061,国投资本,上海,证券,国投资本股份有限公司,L
2187,600062.SH,600062,华润双鹤,北京,化学制药,华润双鹤药业股份有限公司,L
2188,600063.SH,600063,皖维高新,安徽,化纤,安徽皖维高新材料股份有限公司,L
2189,600064.SH,600064,南京高科,江苏,园区开发,南京高科股份有限公司,L
2190,600066.SH,600066,宇通客车,河南,汽车整车,郑州宇通客车股份有限公司,L
2191,600067.SH,600067,冠城大通,福建,全国地产,冠城大通股份有限公司,L
2192,600068.SH,600068,葛洲坝,湖北,建筑施工,中国葛洲坝集团股份有限公司,L
2193,600069.SH,600069,银鸽投资,河南,造纸,河南银鸽实业投资股份有限公司,L
2194,600070.SH,600070,浙江富润,浙江,纺织,浙江富润股份有限公司,L
2195,600071.SH,600071,凤凰光学,江西,元器件,凤凰光学股份有限公司,L
2196,600072.SH,600072,中船科技,上海,船舶,中船科技股份有限公司,L
2197,600073.SH,600073,上海梅林,上海,食品,上海梅林正广和股份有限公司,L
2198,600074.SH,600074,*ST保千,江苏,电脑设备,江苏保千里视像科技集团股份有限公司,L
2199,600075.SH,600075,新疆天业,新疆,化工原料,新疆天业股份有限公司,L
2200,600076.SH,600076,康欣新材,山东,其他建材,康欣新材料股份有限公司,L
2201,600077.SH,600077,宋都股份,浙江,全国地产,宋都基业投资股份有限公司,L
2202,600078.SH,600078,澄星股份,江苏,化工原料,江苏澄星磷化工股份有限公司,L
2203,600079.SH,600079,人福医药,湖北,化学制药,人福医药集团股份公司,L
2204,600080.SH,600080,金花股份,陕西,中成药,金花企业(集团)股份有限公司,L
2205,600081.SH,600081,东风科技,上海,汽车配件,东风电子科技股份有限公司,L
2206,600082.SH,600082,海泰发展,天津,园区开发,天津海泰科技发展股份有限公司,L
2207,600083.SH,600083,博信股份,江苏,建筑施工,江苏博信投资控股股份有限公司,L
2208,600084.SH,600084,*ST中葡,新疆,红黄药酒,中信国安葡萄酒业股份有限公司,L
2209,600085.SH,600085,同仁堂,北京,中成药,北京同仁堂股份有限公司,L
2210,600086.SH,600086,东方金钰,湖北,服饰,东方金钰股份有限公司,L
2211,600088.SH,600088,中视传媒,上海,影视音像,中视传媒股份有限公司,L
2212,600089.SH,600089,特变电工,新疆,电气设备,特变电工股份有限公司,L
2213,600090.SH,600090,同济堂,新疆,医药商业,新疆同济堂健康产业股份有限公司,L
2214,600091.SH,600091,ST明科,内蒙,化工原料,包头明天科技股份有限公司,L
2215,600093.SH,600093,易见股份,四川,仓储物流,易见供应链管理股份有限公司,L
2216,600094.SH,600094,大名城,上海,区域地产,上海大名城企业股份有限公司,L
2217,600095.SH,600095,哈高科,黑龙江,区域地产,哈尔滨高科技(集团)股份有限公司,L
2218,600096.SH,600096,云天化,云南,农药化肥,云南云天化股份有限公司,L
2219,600097.SH,600097,开创国际,上海,渔业,上海开创国际海洋资源股份有限公司,L
2220,600098.SH,600098,广州发展,广东,火力发电,广州发展集团股份有限公司,L
2221,600099.SH,600099,林海股份,江苏,摩托车,林海股份有限公司,L
2222,600100.SH,600100,同方股份,北京,电脑设备,同方股份有限公司,L
2223,600101.SH,600101,明星电力,四川,水力发电,四川明星电力股份有限公司,L
2224,600103.SH,600103,青山纸业,福建,造纸,福建省青山纸业股份有限公司,L
2225,600104.SH,600104,上汽集团,上海,汽车整车,上海汽车集团股份有限公司,L
2226,600105.SH,600105,永鼎股份,江苏,通信设备,江苏永鼎股份有限公司,L
2227,600106.SH,600106,重庆路桥,重庆,路桥,重庆路桥股份有限公司,L
2228,600107.SH,600107,美尔雅,湖北,服饰,湖北美尔雅股份有限公司,L
2229,600108.SH,600108,亚盛集团,甘肃,农业综合,甘肃亚盛实业(集团)股份有限公司,L
2230,600109.SH,600109,国金证券,四川,证券,国金证券股份有限公司,L
2231,600110.SH,600110,诺德股份,吉林,电气设备,诺德投资股份有限公司,L
2232,600111.SH,600111,北方稀土,内蒙,小金属,中国北方稀土(集团)高科技股份有限公司,L
2233,600112.SH,600112,天成控股,贵州,电气设备,贵州长征天成控股股份有限公司,L
2234,600113.SH,600113,浙江东日,浙江,区域地产,浙江东日股份有限公司,L
2235,600114.SH,600114,东睦股份,浙江,机械基件,东睦新材料集团股份有限公司,L
2236,600115.SH,600115,东方航空,上海,空运,中国东方航空股份有限公司,L
2237,600116.SH,600116,三峡水利,重庆,水力发电,重庆三峡水利电力(集团)股份有限公司,L
2238,600117.SH,600117,西宁特钢,青海,特种钢,西宁特殊钢股份有限公司,L
2239,600118.SH,600118,中国卫星,北京,航空,中国东方红卫星股份有限公司,L
2240,600119.SH,600119,*ST长投,上海,仓储物流,长发集团长江投资实业股份有限公司,L
2241,600120.SH,600120,浙江东方,浙江,多元金融,浙江东方金融控股集团股份有限公司,L
2242,600121.SH,600121,郑州煤电,河南,煤炭开采,郑州煤电股份有限公司,L
2243,600122.SH,600122,宏图高科,江苏,其他商业,江苏宏图高科技股份有限公司,L
2244,600123.SH,600123,兰花科创,山西,煤炭开采,山西兰花科技创业股份有限公司,L
2245,600125.SH,600125,铁龙物流,辽宁,铁路,中铁铁龙集装箱物流股份有限公司,L
2246,600126.SH,600126,杭钢股份,浙江,普钢,杭州钢铁股份有限公司,L
2247,600127.SH,600127,金健米业,湖南,农业综合,金健米业股份有限公司,L
2248,600128.SH,600128,弘业股份,江苏,商贸代理,江苏弘业股份有限公司,L
2249,600129.SH,600129,太极集团,重庆,中成药,重庆太极实业(集团)股份有限公司,L
2250,600130.SH,600130,波导股份,浙江,通信设备,宁波波导股份有限公司,L
2251,600131.SH,600131,岷江水电,四川,水力发电,四川岷江水利电力股份有限公司,L
2252,600132.SH,600132,重庆啤酒,重庆,啤酒,重庆啤酒股份有限公司,L
2253,600133.SH,600133,东湖高新,湖北,园区开发,武汉东湖高新集团股份有限公司,L
2254,600135.SH,600135,乐凯胶片,河北,化工原料,乐凯胶片股份有限公司,L
2255,600136.SH,600136,当代明诚,湖北,影视音像,武汉当代明诚文化股份有限公司,L
2256,600137.SH,600137,浪莎股份,四川,服饰,四川浪莎控股股份有限公司,L
2257,600138.SH,600138,中青旅,北京,旅游服务,中青旅控股股份有限公司,L
2258,600139.SH,600139,西部资源,四川,汽车整车,四川西部资源控股股份有限公司,L
2259,600141.SH,600141,兴发集团,湖北,化工原料,湖北兴发化工集团股份有限公司,L
2260,600143.SH,600143,金发科技,广东,塑料,金发科技股份有限公司,L
2261,600145.SH,600145,*ST新亿,新疆,陶瓷,新疆亿路万源实业投资控股股份有限公司,L
2262,600146.SH,600146,商赢环球,宁夏,服饰,商赢环球股份有限公司,L
2263,600148.SH,600148,长春一东,吉林,汽车配件,长春一东离合器股份有限公司,L
2264,600149.SH,600149,ST坊展,河北,综合类,廊坊发展股份有限公司,L
2265,600150.SH,600150,中国船舶,上海,船舶,中国船舶工业股份有限公司,L
2266,600151.SH,600151,航天机电,上海,半导体,上海航天汽车机电股份有限公司,L
2267,600152.SH,600152,维科技术,浙江,电气设备,维科技术股份有限公司,L
2268,600153.SH,600153,建发股份,福建,商贸代理,厦门建发股份有限公司,L
2269,600155.SH,600155,华创阳安,北京,证券,华创阳安股份有限公司,L
2270,600156.SH,600156,华升股份,湖南,纺织,湖南华升股份有限公司,L
2271,600157.SH,600157,永泰能源,山西,煤炭开采,永泰能源股份有限公司,L
2272,600158.SH,600158,中体产业,天津,文教休闲,中体产业集团股份有限公司,L
2273,600159.SH,600159,大龙地产,北京,区域地产,北京市大龙伟业房地产开发股份有限公司,L
2274,600160.SH,600160,巨化股份,浙江,化工原料,浙江巨化股份有限公司,L
2275,600161.SH,600161,天坛生物,北京,生物制药,北京天坛生物制品股份有限公司,L
2276,600162.SH,600162,香江控股,深圳,全国地产,深圳香江控股股份有限公司,L
2277,600163.SH,600163,中闽能源,福建,新型电力,中闽能源股份有限公司,L
2278,600165.SH,600165,新日恒力,宁夏,钢加工,宁夏新日恒力钢丝绳股份有限公司,L
2279,600166.SH,600166,福田汽车,北京,汽车整车,北汽福田汽车股份有限公司,L
2280,600167.SH,600167,联美控股,辽宁,供气供热,联美量子股份有限公司,L
2281,600168.SH,600168,武汉控股,湖北,水务,武汉三镇实业控股股份有限公司,L
2282,600169.SH,600169,太原重工,山西,工程机械,太原重工股份有限公司,L
2283,600170.SH,600170,上海建工,上海,建筑施工,上海建工集团股份有限公司,L
2284,600171.SH,600171,上海贝岭,上海,半导体,上海贝岭股份有限公司,L
2285,600172.SH,600172,黄河旋风,河南,矿物制品,河南黄河旋风股份有限公司,L
2286,600173.SH,600173,卧龙地产,浙江,全国地产,卧龙地产集团股份有限公司,L
2287,600175.SH,600175,美都能源,浙江,综合类,美都能源股份有限公司,L
2288,600176.SH,600176,中国巨石,浙江,玻璃,中国巨石股份有限公司,L
2289,600177.SH,600177,雅戈尔,浙江,服饰,雅戈尔集团股份有限公司,L
2290,600178.SH,600178,东安动力,黑龙江,汽车配件,哈尔滨东安汽车动力股份有限公司,L
2291,600179.SH,600179,安通控股,黑龙江,仓储物流,安通控股股份有限公司,L
2292,600180.SH,600180,瑞茂通,山东,仓储物流,瑞茂通供应链管理股份有限公司,L
2293,600182.SH,600182,S佳通,黑龙江,汽车配件,佳通轮胎股份有限公司,L
2294,600183.SH,600183,生益科技,广东,元器件,广东生益科技股份有限公司,L
2295,600184.SH,600184,光电股份,湖北,专用机械,北方光电股份有限公司,L
2296,600185.SH,600185,格力地产,广东,区域地产,格力地产股份有限公司,L
2297,600186.SH,600186,*ST莲花,河南,食品,莲花健康产业集团股份有限公司,L
2298,600187.SH,600187,国中水务,黑龙江,水务,黑龙江国中水务股份有限公司,L
2299,600188.SH,600188,兖州煤业,山东,煤炭开采,兖州煤业股份有限公司,L
2300,600189.SH,600189,吉林森工,吉林,软饮料,吉林森林工业股份有限公司,L
2301,600190.SH,600190,锦州港,辽宁,港口,锦州港股份有限公司,L
2302,600191.SH,600191,华资实业,内蒙,食品,包头华资实业股份有限公司,L
2303,600192.SH,600192,长城电工,甘肃,电气设备,兰州长城电工股份有限公司,L
2304,600193.SH,600193,ST创兴,上海,装修装饰,上海创兴资源开发股份有限公司,L
2305,600195.SH,600195,中牧股份,北京,饲料,中牧实业股份有限公司,L
2306,600196.SH,600196,复星医药,上海,化学制药,上海复星医药(集团)股份有限公司,L
2307,600197.SH,600197,伊力特,新疆,白酒,新疆伊力特实业股份有限公司,L
2308,600198.SH,600198,大唐电信,北京,通信设备,大唐电信科技股份有限公司,L
